Date_of_publication,Municipality_name,Total_reported,Deceased
2020-03-05,Hillegom,0,0
2020-03-06,Hillegom,0,0
2020-03-07,Hillegom,0,0
2020-03-08,Hillegom,0,0
2020-03-09,Hillegom,0,0
2020-03-10,Hillegom,0,0
2020-03-11,Hillegom,0,0
2020-03-12,Hillegom,0,0
2020-03-13,Hillegom,0,0
2020-03-14,Hillegom,0,0
2020-03-15,Hillegom,0,0
2020-03-16,Hillegom,0,0
2020-03-17,Hillegom,0,0
2020-03-18,Hillegom,1,0
2020-03-19,Hillegom,0,0
2020-03-20,Hillegom,1,0
2020-03-21,Hillegom,1,0
2020-03-22,Hillegom,0,0
2020-03-23,Hillegom,0,0
2020-03-24,Hillegom,1,0
2020-03-25,Hillegom,0,0
2020-03-26,Hillegom,0,0
2020-03-27,Hillegom,0,0
2020-03-28,Hillegom,1,0
2020-03-29,Hillegom,1,0
2020-03-30,Hillegom,2,0
2020-03-31,Hillegom,0,0
2020-03-01,Hoeksche Waard,0,0
2020-03-02,Hoeksche Waard,0,0
2020-03-03,Hoeksche Waard,0,0
2020-03-04,Hoeksche Waard,0,0
2020-03-05,Hoeksche Waard,0,0
2020-03-06,Hoeksche Waard,1,0
2020-03-07,Hoeksche Waard,0,1
2020-03-08,Hoeksche Waard,1,0
2020-03-09,Hoeksche Waard,0,0
2020-03-10,Hoeksche Waard,0,0
2020-03-11,Hoeksche Waard,0,0
2020-03-12,Hoeksche Waard,0,0
2020-03-13,Hoeksche Waard,0,0
2020-03-14,Hoeksche Waard,0,0
2020-03-15,Hoeksche Waard,1,0
2020-03-16,Hoeksche Waard,2,0
2020-03-17,Hoeksche Waard,2,0
2020-03-18,Hoeksche Waard,2,0
2020-03-19,Hoeksche Waard,2,0
2020-03-20,Hoeksche Waard,7,1
2020-03-21,Hoeksche Waard,3,1
2020-03-22,Hoeksche Waard,3,0
2020-03-23,Hoeksche Waard,2,0
2020-03-24,Hoeksche Waard,7,0
2020-03-25,Hoeksche Waard,5,0
2020-03-26,Hoeksche Waard,7,0
2020-03-27,Hoeksche Waard,8,0
2020-03-28,Hoeksche Waard,5,0
2020-03-29,Hoeksche Waard,6,0
2020-03-30,Hoeksche Waard,2,1
2020-03-31,Hoeksche Waard,5,0
2020-03-01,Kaag en Braassem,0,0
2020-03-02,Kaag en Braassem,0,0
2020-03-03,Kaag en Braassem,0,0
2020-03-04,Kaag en Braassem,0,0
2020-03-05,Kaag en Braassem,0,0
2020-03-06,Kaag en Braassem,0,0
2020-03-07,Kaag en Braassem,0,0
2020-03-08,Kaag en Braassem,0,0
2020-03-09,Kaag en Braassem,0,0
2020-03-10,Kaag en Braassem,0,0
2020-03-11,Kaag en Braassem,0,0
2020-03-12,Kaag en Braassem,0,0
2020-03-13,Kaag en Braassem,0,0
2020-03-14,Kaag en Braassem,0,0
2020-03-15,Kaag en Braassem,0,0
2020-03-16,Kaag en Braassem,0,0
2020-03-17,Kaag en Braassem,0,0
2020-03-18,Kaag en Braassem,0,0
2020-03-19,Kaag en Braassem,1,0
2020-03-20,Kaag en Braassem,0,0
2020-03-21,Kaag en Braassem,0,0
2020-03-22,Kaag en Braassem,1,0
2020-03-23,Kaag en Braassem,0,0
2020-03-24,Kaag en Braassem,2,0
2020-03-25,Kaag en Braassem,1,0
2020-03-26,Kaag en Braassem,0,0
2020-03-27,Kaag en Braassem,0,0
2020-03-28,Kaag en Braassem,1,0
2020-03-29,Kaag en Braassem,0,0
2020-03-30,Kaag en Braassem,2,0
2020-03-31,Kaag en Braassem,0,0
2020-03-01,Katwijk,0,0
2020-03-02,Katwijk,0,0
2020-03-03,Katwijk,0,0
2020-03-04,Katwijk,0,0
2020-03-05,Katwijk,0,0
2020-03-06,Katwijk,0,0
2020-03-07,Katwijk,0,0
2020-03-08,Katwijk,0,0
2020-03-09,Katwijk,0,0
2020-03-10,Katwijk,0,0
2020-03-11,Katwijk,0,0
2020-03-12,Katwijk,1,0
2020-03-13,Katwijk,0,0
2020-03-14,Katwijk,0,0
2020-03-15,Katwijk,0,0
2020-03-16,Katwijk,0,0
2020-03-17,Katwijk,0,0
2020-03-18,Katwijk,1,0
2020-03-19,Katwijk,0,0
2020-03-20,Katwijk,1,0
2020-03-21,Katwijk,2,0
2020-03-22,Katwijk,1,0
2020-03-23,Katwijk,0,0
2020-03-24,Katwijk,0,0
2020-03-25,Katwijk,1,0
2020-03-26,Katwijk,3,0
2020-03-27,Katwijk,5,0
2020-03-28,Katwijk,4,1
2020-03-29,Katwijk,2,0
2020-03-30,Katwijk,3,0
2020-03-31,Katwijk,1,1
2020-03-01,Krimpen aan den IJssel,0,0
2020-03-02,Krimpen aan den IJssel,0,0
2020-03-03,Krimpen aan den IJssel,0,0
2020-03-04,Krimpen aan den IJssel,0,0
2020-03-05,Krimpen aan den IJssel,0,0
2020-03-06,Krimpen aan den IJssel,0,0
2020-03-07,Krimpen aan den IJssel,0,0
2020-03-08,Krimpen aan den IJssel,0,0
2020-03-09,Krimpen aan den IJssel,0,0
2020-03-10,Krimpen aan den IJssel,0,0
2020-03-11,Krimpen aan den IJssel,0,0
2020-03-12,Krimpen aan den IJssel,1,0
2020-03-13,Krimpen aan den IJssel,0,0
2020-03-14,Krimpen aan den IJssel,0,0
2020-03-15,Krimpen aan den IJssel,0,0
2020-03-16,Krimpen aan den IJssel,0,0
2020-03-17,Krimpen aan den IJssel,0,0
2020-03-18,Krimpen aan den IJssel,0,0
2020-03-19,Krimpen aan den IJssel,1,0
2020-03-20,Krimpen aan den IJssel,0,0
2020-03-21,Krimpen aan den IJssel,0,0
2020-03-22,Krimpen aan den IJssel,1,0
2020-03-23,Krimpen aan den IJssel,0,0
2020-03-24,Krimpen aan den IJssel,0,0
2020-03-25,Krimpen aan den IJssel,3,0
2020-03-26,Krimpen aan den IJssel,1,0
2020-03-27,Krimpen aan den IJssel,0,0
2020-03-28,Krimpen aan den IJssel,5,0
2020-03-29,Krimpen aan den IJssel,1,2
2020-03-30,Krimpen aan den IJssel,2,0
2020-03-31,Krimpen aan den IJssel,4,0
2020-03-01,Krimpenerwaard,0,0
2020-03-02,Krimpenerwaard,0,0
2020-03-03,Krimpenerwaard,0,0
2020-03-04,Krimpenerwaard,0,0
2020-03-05,Krimpenerwaard,0,0
2020-03-06,Krimpenerwaard,0,0
2020-03-07,Krimpenerwaard,0,0
2020-03-08,Krimpenerwaard,1,0
2020-03-09,Krimpenerwaard,0,0
2020-03-10,Krimpenerwaard,0,0
2020-03-11,Krimpenerwaard,2,0
2020-03-12,Krimpenerwaard,0,0
2020-03-13,Krimpenerwaard,0,0
2020-03-14,Krimpenerwaard,0,0
2020-03-15,Krimpenerwaard,1,0
2020-03-16,Krimpenerwaard,0,0
2020-03-17,Krimpenerwaard,0,0
2020-03-18,Krimpenerwaard,0,0
2020-03-19,Krimpenerwaard,1,0
2020-03-20,Krimpenerwaard,2,0
2020-03-21,Krimpenerwaard,3,0
2020-03-22,Krimpenerwaard,1,0
2020-03-23,Krimpenerwaard,0,0
2020-03-24,Krimpenerwaard,1,0
2020-03-25,Krimpenerwaard,4,1
2020-03-26,Krimpenerwaard,3,0
2020-03-27,Krimpenerwaard,5,0
