Date_of_publication,Municipality_name,Total_reported,Deceased
2021-07-13,'s-Gravenhage,232,0
2021-07-13,Hardinxveld-Giessendam,6,0
2021-07-13,Hellevoetsluis,2,0
2021-07-13,Hendrik-Ido-Ambacht,4,0
2021-07-13,Hillegom,20,0
2021-07-13,Katwijk,11,0
2021-07-13,Krimpen aan den IJssel,9,0
2021-07-13,Leiden,132,0
2021-07-13,Leiderdorp,12,0
2021-07-13,Lisse,14,0
2021-07-13,Maassluis,4,0
2021-07-13,Nieuwkoop,12,0
2021-07-13,Noordwijk,30,0
2021-07-13,Oegstgeest,13,0
2021-07-13,Papendrecht,11,0
2021-07-13,Ridderkerk,19,0
2021-07-13,Rotterdam,372,1
2021-07-13,Rijswijk,20,0
2021-07-13,Schiedam,13,0
2021-07-13,Sliedrecht,9,0
2021-07-13,Albrandswaard,11,1
2021-07-13,Westvoorne,0,0
2021-07-13,Vlaardingen,14,0
2021-07-13,Voorschoten,12,0
2021-07-13,Waddinxveen,8,0
2021-07-13,Wassenaar,9,0
2021-07-13,Zoetermeer,29,0
2021-07-13,Zoeterwoude,3,0
2021-07-13,Zwijndrecht,8,1
2021-07-13,Teylingen,24,0
2021-07-13,Lansingerland,20,0
2021-07-13,Westland,37,0
2021-07-13,Midden-Delfland,8,0
2021-07-13,Kaag en Braassem,11,0
2021-07-13,Zuidplas,23,0
2021-07-13,Bodegraven-Reeuwijk,13,0
2021-07-13,Leidschendam-Voorburg,27,0
2021-07-13,Goeree-Overflakkee,6,0
2021-07-13,Pijnacker-Nootdorp,32,0
2021-07-13,Nissewaard,17,0
2021-07-13,Krimpenerwaard,22,0
2021-07-13,Hoeksche Waard,19,0
2021-07-13,Molenlanden,12,0
2021-07-14,Alblasserdam,5,0
2021-07-14,Alphen aan den Rijn,46,0
2021-07-14,Barendrecht,47,0
2021-07-14,Brielle,4,0
2021-07-14,Capelle aan den IJssel,54,0
2021-07-14,Delft,134,0
2021-07-14,Dordrecht,46,0
2021-07-14,Gorinchem,19,0
2021-07-14,Gouda,38,0
2021-07-14,'s-Gravenhage,308,0
2021-07-14,Hardinxveld-Giessendam,5,0
2021-07-14,Hellevoetsluis,9,0
2021-07-14,Hendrik-Ido-Ambacht,4,0
2021-07-14,Hillegom,18,0
2021-07-14,Katwijk,22,0
2021-07-14,Krimpen aan den IJssel,16,0
2021-07-14,Leiden,136,0
2021-07-14,Leiderdorp,20,0
2021-07-14,Lisse,20,0
2021-07-14,Maassluis,6,0
2021-07-14,Nieuwkoop,15,0
2021-07-14,Noordwijk,50,0
2021-07-14,Oegstgeest,17,0
2021-07-14,Papendrecht,11,0
2021-07-14,Ridderkerk,23,0
2021-07-14,Rotterdam,754,0
2021-07-14,Rijswijk,28,0
2021-07-14,Schiedam,28,0
2021-07-14,Sliedrecht,5,0
2021-07-14,Albrandswaard,19,0
2021-07-14,Westvoorne,3,0
2021-07-14,Vlaardingen,26,0
2021-07-14,Voorschoten,13,0
2021-07-14,Waddinxveen,11,0
2021-07-14,Wassenaar,17,0
2021-07-14,Zoetermeer,44,0
2021-07-14,Zoeterwoude,3,0
2021-07-14,Zwijndrecht,14,0
2021-07-14,Teylingen,31,0
