Version;Date_of_report;Date_of_statistics;Security_region_code;Security_region_name;Tested_with_result;Tested_positive
4;2022-11-15 09:00:00;2022-08-06;VR21;Brabant-Noord;57;41
4;2022-11-15 09:00:00;2022-08-07;VR21;Brabant-Noord;48;32
4;2022-11-15 09:00:00;2022-08-08;VR21;Brabant-Noord;67;49
4;2022-11-15 09:00:00;2022-08-09;VR21;Brabant-Noord;87;53
4;2022-11-15 09:00:00;2022-08-10;VR21;Brabant-Noord;66;44
4;2022-11-15 09:00:00;2022-08-11;VR21;Brabant-Noord;71;45
4;2022-11-15 09:00:00;2022-08-12;VR21;Brabant-Noord;52;39
4;2022-11-15 09:00:00;2022-08-13;VR21;Brabant-Noord;38;26
4;2022-11-15 09:00:00;2022-08-14;VR21;Brabant-Noord;25;20
4;2022-11-15 09:00:00;2022-08-15;VR21;Brabant-Noord;57;41
4;2022-11-15 09:00:00;2022-08-16;VR21;Brabant-Noord;53;28
4;2022-11-15 09:00:00;2022-08-17;VR21;Brabant-Noord;49;30
4;2022-11-15 09:00:00;2022-08-18;VR21;Brabant-Noord;42;27
4;2022-11-15 09:00:00;2022-08-19;VR21;Brabant-Noord;62;38
4;2022-11-15 09:00:00;2022-08-20;VR21;Brabant-Noord;22;19
4;2022-11-15 09:00:00;2022-08-21;VR21;Brabant-Noord;29;21
4;2022-11-15 09:00:00;2022-08-22;VR21;Brabant-Noord;36;25
4;2022-11-15 09:00:00;2022-08-23;VR21;Brabant-Noord;41;28
4;2022-11-15 09:00:00;2022-08-24;VR21;Brabant-Noord;29;23
4;2022-11-15 09:00:00;2022-08-25;VR21;Brabant-Noord;41;27
4;2022-11-15 09:00:00;2022-08-26;VR21;Brabant-Noord;34;22
4;2022-11-15 09:00:00;2022-08-27;VR21;Brabant-Noord;37;30
4;2022-11-15 09:00:00;2022-08-28;VR21;Brabant-Noord;21;13
4;2022-11-15 09:00:00;2022-08-29;VR21;Brabant-Noord;34;25
4;2022-11-15 09:00:00;2022-08-30;VR21;Brabant-Noord;32;22
4;2022-11-15 09:00:00;2022-08-31;VR21;Brabant-Noord;45;30
4;2022-11-15 09:00:00;2022-09-01;VR21;Brabant-Noord;42;31
4;2022-11-15 09:00:00;2022-09-02;VR21;Brabant-Noord;45;30
4;2022-11-15 09:00:00;2022-09-03;VR21;Brabant-Noord;34;23
4;2022-11-15 09:00:00;2022-09-04;VR21;Brabant-Noord;36;23
4;2022-11-15 09:00:00;2022-09-05;VR21;Brabant-Noord;54;35
4;2022-11-15 09:00:00;2022-09-06;VR21;Brabant-Noord;40;24
4;2022-11-15 09:00:00;2022-09-07;VR21;Brabant-Noord;48;33
4;2022-11-15 09:00:00;2022-09-08;VR21;Brabant-Noord;27;18
4;2022-11-15 09:00:00;2022-09-09;VR21;Brabant-Noord;42;32
4;2022-11-15 09:00:00;2022-09-10;VR21;Brabant-Noord;18;13
4;2022-11-15 09:00:00;2022-09-11;VR21;Brabant-Noord;34;21
4;2022-11-15 09:00:00;2022-09-12;VR21;Brabant-Noord;44;27
4;2022-11-15 09:00:00;2022-09-13;VR21;Brabant-Noord;44;27
4;2022-11-15 09:00:00;2022-09-14;VR21;Brabant-Noord;35;21
4;2022-11-15 09:00:00;2022-09-15;VR21;Brabant-Noord;42;29
4;2022-11-15 09:00:00;2022-09-16;VR21;Brabant-Noord;70;53
4;2022-11-15 09:00:00;2022-09-17;VR21;Brabant-Noord;23;17
4;2022-11-15 09:00:00;2022-09-18;VR21;Brabant-Noord;36;25
4;2022-11-15 09:00:00;2022-09-19;VR21;Brabant-Noord;51;31
4;2022-11-15 09:00:00;2022-09-20;VR21;Brabant-Noord;83;50
4;2022-11-15 09:00:00;2022-09-21;VR21;Brabant-Noord;68;43
4;2022-11-15 09:00:00;2022-09-22;VR21;Brabant-Noord;70;50
4;2022-11-15 09:00:00;2022-09-23;VR21;Brabant-Noord;79;50
4;2022-11-15 09:00:00;2022-09-24;VR21;Brabant-Noord;67;42
4;2022-11-15 09:00:00;2022-09-25;VR21;Brabant-Noord;53;36
4;2022-11-15 09:00:00;2022-09-26;VR21;Brabant-Noord;94;69
4;2022-11-15 09:00:00;2022-09-27;VR21;Brabant-Noord;117;88
4;2022-11-15 09:00:00;2022-09-28;VR21;Brabant-Noord;130;88
4;2022-11-15 09:00:00;2022-09-29;VR21;Brabant-Noord;137;107
4;2022-11-15 09:00:00;2022-09-30;VR21;Brabant-Noord;124;93
4;2022-11-15 09:00:00;2022-10-01;VR21;Brabant-Noord;56;45
4;2022-11-15 09:00:00;2022-10-02;VR21;Brabant-Noord;71;51
4;2022-11-15 09:00:00;2022-10-03;VR21;Brabant-Noord;197;147
4;2022-11-15 09:00:00;2022-10-04;VR21;Brabant-Noord;184;128
4;2022-11-15 09:00:00;2022-10-05;VR21;Brabant-Noord;162;108
4;2022-11-15 09:00:00;2022-10-06;VR21;Brabant-Noord;176;133
4;2022-11-15 09:00:00;2022-10-07;VR21;Brabant-Noord;104;64
4;2022-11-15 09:00:00;2022-10-08;VR21;Brabant-Noord;91;57
4;2022-11-15 09:00:00;2022-10-09;VR21;Brabant-Noord;123;76
4;2022-11-15 09:00:00;2022-10-10;VR21;Brabant-Noord;138;93
4;2022-11-15 09:00:00;2022-10-11;VR21;Brabant-Noord;147;98
4;2022-11-15 09:00:00;2022-10-12;VR21;Brabant-Noord;133;79
4;2022-11-15 09:00:00;2022-10-13;VR21;Brabant-Noord;156;99
4;2022-11-15 09:00:00;2022-10-14;VR21;Brabant-Noord;100;63
4;2022-11-15 09:00:00;2022-10-15;VR21;Brabant-Noord;76;56
4;2022-11-15 09:00:00;2022-10-16;VR21;Brabant-Noord;85;66
4;2022-11-15 09:00:00;2022-10-17;VR21;Brabant-Noord;158;106
4;2022-11-15 09:00:00;2022-10-18;VR21;Brabant-Noord;149;110
4;2022-11-15 09:00:00;2022-10-19;VR21;Brabant-Noord;128;88
4;2022-11-15 09:00:00;2022-10-20;VR21;Brabant-Noord;104;75
4;2022-11-15 09:00:00;2022-10-21;VR21;Brabant-Noord;89;66
4;2022-11-15 09:00:00;2022-10-22;VR21;Brabant-Noord;63;43
4;2022-11-15 09:00:00;2022-10-23;VR21;Brabant-Noord;64;48
4;2022-11-15 09:00:00;2022-10-24;VR21;Brabant-Noord;64;44
4;2022-11-15 09:00:00;2022-10-25;VR21;Brabant-Noord;102;64
4;2022-11-15 09:00:00;2022-10-26;VR21;Brabant-Noord;83;54
4;2022-11-15 09:00:00;2022-10-27;VR21;Brabant-Noord;91;66
4;2022-11-15 09:00:00;2022-10-28;VR21;Brabant-Noord;57;31
4;2022-11-15 09:00:00;2022-10-29;VR21;Brabant-Noord;46;23
4;2022-11-15 09:00:00;2022-10-30;VR21;Brabant-Noord;47;27
4;2022-11-15 09:00:00;2022-10-31;VR21;Brabant-Noord;71;36
4;2022-11-15 09:00:00;2022-11-01;VR21;Brabant-Noord;65;39
4;2022-11-15 09:00:00;2022-11-02;VR21;Brabant-Noord;52;31
4;2022-11-15 09:00:00;2022-11-03;VR21;Brabant-Noord;59;26
4;2022-11-15 09:00:00;2022-11-04;VR21;Brabant-Noord;38;21
4;2022-11-15 09:00:00;2022-11-05;VR21;Brabant-Noord;40;20
4;2022-11-15 09:00:00;2022-11-06;VR21;Brabant-Noord;19;12
4;2022-11-15 09:00:00;2022-11-07;VR21;Brabant-Noord;42;28
4;2022-11-15 09:00:00;2022-11-08;VR21;Brabant-Noord;43;25
4;2022-11-15 09:00:00;2022-11-09;VR21;Brabant-Noord;32;15
4;2022-11-15 09:00:00;2022-11-10;VR21;Brabant-Noord;40;21
4;2022-11-15 09:00:00;2022-11-11;VR21;Brabant-Noord;34;19
4;2022-11-15 09:00:00;2022-11-12;VR21;Brabant-Noord;23;14
4;2022-11-15 09:00:00;2022-11-13;VR21;Brabant-Noord;29;16
4;2022-11-15 09:00:00;2021-10-04;VR22;Brabant-Zuidoost;1167;76
4;2022-11-15 09:00:00;2021-10-05;VR22;Brabant-Zuidoost;1078;71
4;2022-11-15 09:00:00;2021-10-06;VR22;Brabant-Zuidoost;1048;68
4;2022-11-15 09:00:00;2021-10-07;VR22;Brabant-Zuidoost;1079;72
4;2022-11-15 09:00:00;2021-10-08;VR22;Brabant-Zuidoost;894;75
4;2022-11-15 09:00:00;2021-10-09;VR22;Brabant-Zuidoost;711;61
4;2022-11-15 09:00:00;2021-10-10;VR22;Brabant-Zuidoost;596;58
4;2022-11-15 09:00:00;2021-10-11;VR22;Brabant-Zuidoost;1212;68
4;2022-11-15 09:00:00;2021-10-12;VR22;Brabant-Zuidoost;1256;77
4;2022-11-15 09:00:00;2021-10-13;VR22;Brabant-Zuidoost;1409;104
4;2022-11-15 09:00:00;2021-10-14;VR22;Brabant-Zuidoost;1309;110
4;2022-11-15 09:00:00;2021-10-15;VR22;Brabant-Zuidoost;1104;102
4;2022-11-15 09:00:00;2021-10-16;VR22;Brabant-Zuidoost;822;90
4;2022-11-15 09:00:00;2021-10-17;VR22;Brabant-Zuidoost;938;89
4;2022-11-15 09:00:00;2021-10-18;VR22;Brabant-Zuidoost;1565;135
4;2022-11-15 09:00:00;2021-10-19;VR22;Brabant-Zuidoost;1690;160
4;2022-11-15 09:00:00;2021-10-20;VR22;Brabant-Zuidoost;1714;166
4;2022-11-15 09:00:00;2021-10-21;VR22;Brabant-Zuidoost;1584;203
4;2022-11-15 09:00:00;2021-10-22;VR22;Brabant-Zuidoost;1497;187
4;2022-11-15 09:00:00;2021-10-23;VR22;Brabant-Zuidoost;1112;161
4;2022-11-15 09:00:00;2021-10-24;VR22;Brabant-Zuidoost;1009;183
4;2022-11-15 09:00:00;2021-10-25;VR22;Brabant-Zuidoost;1678;187
4;2022-11-15 09:00:00;2021-10-26;VR22;Brabant-Zuidoost;1835;226
4;2022-11-15 09:00:00;2021-10-27;VR22;Brabant-Zuidoost;1787;242
4;2022-11-15 09:00:00;2021-10-28;VR22;Brabant-Zuidoost;1666;276
4;2022-11-15 09:00:00;2021-10-29;VR22;Brabant-Zuidoost;1680;314
4;2022-11-15 09:00:00;2021-10-30;VR22;Brabant-Zuidoost;1517;255
4;2022-11-15 09:00:00;2021-10-31;VR22;Brabant-Zuidoost;1649;297
4;2022-11-15 09:00:00;2021-11-01;VR22;Brabant-Zuidoost;2312;333
4;2022-11-15 09:00:00;2021-11-02;VR22;Brabant-Zuidoost;2506;344
4;2022-11-15 09:00:00;2021-11-03;VR22;Brabant-Zuidoost;2783;374
4;2022-11-15 09:00:00;2021-11-04;VR22;Brabant-Zuidoost;2560;404
4;2022-11-15 09:00:00;2021-11-05;VR22;Brabant-Zuidoost;2720;410
4;2022-11-15 09:00:00;2021-11-06;VR22;Brabant-Zuidoost;2252;385
4;2022-11-15 09:00:00;2021-11-07;VR22;Brabant-Zuidoost;2395;436
4;2022-11-15 09:00:00;2021-11-08;VR22;Brabant-Zuidoost;2749;431
4;2022-11-15 09:00:00;2021-11-09;VR22;Brabant-Zuidoost;3191;545
4;2022-11-15 09:00:00;2021-11-10;VR22;Brabant-Zuidoost;3313;605
4;2022-11-15 09:00:00;2021-11-11;VR22;Brabant-Zuidoost;3521;700
4;2022-11-15 09:00:00;2021-11-12;VR22;Brabant-Zuidoost;3234;706
4;2022-11-15 09:00:00;2021-11-13;VR22;Brabant-Zuidoost;2999;696
4;2022-11-15 09:00:00;2021-11-14;VR22;Brabant-Zuidoost;3363;772
4;2022-11-15 09:00:00;2021-11-15;VR22;Brabant-Zuidoost;3706;831
4;2022-11-15 09:00:00;2021-11-16;VR22;Brabant-Zuidoost;3330;771
4;2022-11-15 09:00:00;2021-11-17;VR22;Brabant-Zuidoost;3650;840
4;2022-11-15 09:00:00;2021-11-18;VR22;Brabant-Zuidoost;3425;887
4;2022-11-15 09:00:00;2021-11-19;VR22;Brabant-Zuidoost;3353;830
4;2022-11-15 09:00:00;2021-11-20;VR22;Brabant-Zuidoost;3756;926
4;2022-11-15 09:00:00;2021-11-21;VR22;Brabant-Zuidoost;3550;944
4;2022-11-15 09:00:00;2021-11-22;VR22;Brabant-Zuidoost;3838;978
4;2022-11-15 09:00:00;2021-11-23;VR22;Brabant-Zuidoost;4383;991
4;2022-11-15 09:00:00;2021-11-24;VR22;Brabant-Zuidoost;3612;822
4;2022-11-15 09:00:00;2021-11-25;VR22;Brabant-Zuidoost;4108;907
4;2022-11-15 09:00:00;2021-11-26;VR22;Brabant-Zuidoost;3361;867
4;2022-11-15 09:00:00;2021-11-27;VR22;Brabant-Zuidoost;4145;1065
4;2022-11-15 09:00:00;2021-11-28;VR22;Brabant-Zuidoost;3927;976
4;2022-11-15 09:00:00;2021-11-29;VR22;Brabant-Zuidoost;3534;802
4;2022-11-15 09:00:00;2021-11-30;VR22;Brabant-Zuidoost;4028;808
4;2022-11-15 09:00:00;2021-12-01;VR22;Brabant-Zuidoost;4023;870
4;2022-11-15 09:00:00;2021-12-02;VR22;Brabant-Zuidoost;3542;840
4;2022-11-15 09:00:00;2021-12-03;VR22;Brabant-Zuidoost;3381;919
4;2022-11-15 09:00:00;2021-12-04;VR22;Brabant-Zuidoost;3684;1056
4;2022-11-15 09:00:00;2021-12-05;VR22;Brabant-Zuidoost;3209;958
4;2022-11-15 09:00:00;2021-12-06;VR22;Brabant-Zuidoost;3046;780
4;2022-11-15 09:00:00;2021-12-07;VR22;Brabant-Zuidoost;3178;842
4;2022-11-15 09:00:00;2021-12-08;VR22;Brabant-Zuidoost;3186;719
4;2022-11-15 09:00:00;2021-12-09;VR22;Brabant-Zuidoost;2969;762
4;2022-11-15 09:00:00;2021-12-10;VR22;Brabant-Zuidoost;2661;647
4;2022-11-15 09:00:00;2021-12-11;VR22;Brabant-Zuidoost;2381;602
4;2022-11-15 09:00:00;2021-12-12;VR22;Brabant-Zuidoost;2108;504
4;2022-11-15 09:00:00;2021-12-13;VR22;Brabant-Zuidoost;2661;598
4;2022-11-15 09:00:00;2021-12-14;VR22;Brabant-Zuidoost;2381;628
4;2022-11-15 09:00:00;2021-12-15;VR22;Brabant-Zuidoost;2587;624
4;2022-11-15 09:00:00;2021-12-16;VR22;Brabant-Zuidoost;2139;541
4;2022-11-15 09:00:00;2021-12-17;VR22;Brabant-Zuidoost;2094;481
4;2022-11-15 09:00:00;2021-12-18;VR22;Brabant-Zuidoost;1840;454
4;2022-11-15 09:00:00;2021-12-19;VR22;Brabant-Zuidoost;1873;430
4;2022-11-15 09:00:00;2021-12-20;VR22;Brabant-Zuidoost;2124;472
4;2022-11-15 09:00:00;2021-12-21;VR22;Brabant-Zuidoost;2134;579
4;2022-11-15 09:00:00;2021-12-22;VR22;Brabant-Zuidoost;2534;520
4;2022-11-15 09:00:00;2021-12-23;VR22;Brabant-Zuidoost;2416;463
4;2022-11-15 09:00:00;2021-12-24;VR22;Brabant-Zuidoost;2101;461
4;2022-11-15 09:00:00;2021-12-25;VR22;Brabant-Zuidoost;1409;458
4;2022-11-15 09:00:00;2021-12-26;VR22;Brabant-Zuidoost;1320;419
4;2022-11-15 09:00:00;2021-12-27;VR22;Brabant-Zuidoost;1813;458
4;2022-11-15 09:00:00;2021-12-28;VR22;Brabant-Zuidoost;1980;561
4;2022-11-15 09:00:00;2021-12-29;VR22;Brabant-Zuidoost;2651;721
4;2022-11-15 09:00:00;2021-12-30;VR22;Brabant-Zuidoost;3004;779
4;2022-11-15 09:00:00;2021-12-31;VR22;Brabant-Zuidoost;2156;739
4;2022-11-15 09:00:00;2022-01-01;VR22;Brabant-Zuidoost;1513;634
4;2022-11-15 09:00:00;2022-01-02;VR22;Brabant-Zuidoost;2169;830
4;2022-11-15 09:00:00;2022-01-03;VR22;Brabant-Zuidoost;3074;1266
4;2022-11-15 09:00:00;2022-01-04;VR22;Brabant-Zuidoost;3426;1296
4;2022-11-15 09:00:00;2022-01-05;VR22;Brabant-Zuidoost;3345;1093
4;2022-11-15 09:00:00;2022-01-06;VR22;Brabant-Zuidoost;4366;1258
4;2022-11-15 09:00:00;2022-01-07;VR22;Brabant-Zuidoost;3827;1057
4;2022-11-15 09:00:00;2022-01-08;VR22;Brabant-Zuidoost;3971;1171
4;2022-11-15 09:00:00;2022-01-09;VR22;Brabant-Zuidoost;3926;1281
4;2022-11-15 09:00:00;2022-01-10;VR22;Brabant-Zuidoost;4025;1456
4;2022-11-15 09:00:00;2022-01-11;VR22;Brabant-Zuidoost;3760;1267
4;2022-11-15 09:00:00;2022-01-12;VR22;Brabant-Zuidoost;4189;1327
4;2022-11-15 09:00:00;2022-01-13;VR22;Brabant-Zuidoost;4824;1548
4;2022-11-15 09:00:00;2022-01-14;VR22;Brabant-Zuidoost;5158;1629
4;2022-11-15 09:00:00;2022-01-15;VR22;Brabant-Zuidoost;4509;1712
4;2022-11-15 09:00:00;2022-01-16;VR22;Brabant-Zuidoost;4705;1874
4;2022-11-15 09:00:00;2022-01-17;VR22;Brabant-Zuidoost;5647;2456
4;2022-11-15 09:00:00;2022-01-18;VR22;Brabant-Zuidoost;5869;2470
4;2022-11-15 09:00:00;2022-01-19;VR22;Brabant-Zuidoost;5945;2468
4;2022-11-15 09:00:00;2022-01-20;VR22;Brabant-Zuidoost;6726;3131
4;2022-11-15 09:00:00;2022-01-21;VR22;Brabant-Zuidoost;6264;2751
4;2022-11-15 09:00:00;2022-01-22;VR22;Brabant-Zuidoost;6217;2710
4;2022-11-15 09:00:00;2022-01-23;VR22;Brabant-Zuidoost;6056;2696
4;2022-11-15 09:00:00;2022-01-24;VR22;Brabant-Zuidoost;6468;3307
4;2022-11-15 09:00:00;2022-01-25;VR22;Brabant-Zuidoost;6994;3610
4;2022-11-15 09:00:00;2022-01-26;VR22;Brabant-Zuidoost;6477;3389
4;2022-11-15 09:00:00;2022-01-27;VR22;Brabant-Zuidoost;6545;3885
4;2022-11-15 09:00:00;2022-01-28;VR22;Brabant-Zuidoost;6407;3710
4;2022-11-15 09:00:00;2022-01-29;VR22;Brabant-Zuidoost;6602;4032
4;2022-11-15 09:00:00;2022-01-30;VR22;Brabant-Zuidoost;6601;4121
4;2022-11-15 09:00:00;2022-01-31;VR22;Brabant-Zuidoost;6121;3950
4;2022-11-15 09:00:00;2022-02-01;VR22;Brabant-Zuidoost;6231;3866
4;2022-11-15 09:00:00;2022-02-02;VR22;Brabant-Zuidoost;6155;3823
4;2022-11-15 09:00:00;2022-02-03;VR22;Brabant-Zuidoost;6117;3739
4;2022-11-15 09:00:00;2022-02-04;VR22;Brabant-Zuidoost;6020;3559
4;2022-11-15 09:00:00;2022-02-05;VR22;Brabant-Zuidoost;5676;3363
4;2022-11-15 09:00:00;2022-02-06;VR22;Brabant-Zuidoost;5497;3163
4;2022-11-15 09:00:00;2022-02-07;VR22;Brabant-Zuidoost;5981;3542
4;2022-11-15 09:00:00;2022-02-08;VR22;Brabant-Zuidoost;6025;3493
4;2022-11-15 09:00:00;2022-02-09;VR22;Brabant-Zuidoost;6163;3550
4;2022-11-15 09:00:00;2022-02-10;VR22;Brabant-Zuidoost;5734;3269
4;2022-11-15 09:00:00;2022-02-11;VR22;Brabant-Zuidoost;4731;2601
4;2022-11-15 09:00:00;2022-02-12;VR22;Brabant-Zuidoost;3753;2085
4;2022-11-15 09:00:00;2022-02-13;VR22;Brabant-Zuidoost;3927;2215
4;2022-11-15 09:00:00;2022-02-14;VR22;Brabant-Zuidoost;4525;2516
4;2022-11-15 09:00:00;2022-02-15;VR22;Brabant-Zuidoost;3750;2149
4;2022-11-15 09:00:00;2022-02-16;VR22;Brabant-Zuidoost;4117;2439
4;2022-11-15 09:00:00;2022-02-17;VR22;Brabant-Zuidoost;3148;1859
4;2022-11-15 09:00:00;2022-02-18;VR22;Brabant-Zuidoost;1973;1147
4;2022-11-15 09:00:00;2022-02-19;VR22;Brabant-Zuidoost;2914;1827
4;2022-11-15 09:00:00;2022-02-20;VR22;Brabant-Zuidoost;2419;1468
4;2022-11-15 09:00:00;2022-02-21;VR22;Brabant-Zuidoost;2763;1693
4;2022-11-15 09:00:00;2022-02-22;VR22;Brabant-Zuidoost;2660;1682
4;2022-11-15 09:00:00;2022-02-23;VR22;Brabant-Zuidoost;2691;1743
4;2022-11-15 09:00:00;2022-02-24;VR22;Brabant-Zuidoost;2298;1437
4;2022-11-15 09:00:00;2022-02-25;VR22;Brabant-Zuidoost;1913;1149
4;2022-11-15 09:00:00;2022-02-26;VR22;Brabant-Zuidoost;1566;1027
4;2022-11-15 09:00:00;2022-02-27;VR22;Brabant-Zuidoost;1647;1130
4;2022-11-15 09:00:00;2022-02-28;VR22;Brabant-Zuidoost;2513;1800
4;2022-11-15 09:00:00;2022-03-01;VR22;Brabant-Zuidoost;3468;2655
4;2022-11-15 09:00:00;2022-03-02;VR22;Brabant-Zuidoost;5175;4098
4;2022-11-15 09:00:00;2022-03-03;VR22;Brabant-Zuidoost;6260;4902
4;2022-11-15 09:00:00;2022-03-04;VR22;Brabant-Zuidoost;5919;4499
4;2022-11-15 09:00:00;2022-03-05;VR22;Brabant-Zuidoost;6231;4718
4;2022-11-15 09:00:00;2022-03-06;VR22;Brabant-Zuidoost;6467;4733
4;2022-11-15 09:00:00;2022-03-07;VR22;Brabant-Zuidoost;6174;4420
4;2022-11-15 09:00:00;2022-03-08;VR22;Brabant-Zuidoost;6308;4437
4;2022-11-15 09:00:00;2022-03-09;VR22;Brabant-Zuidoost;5969;4178
4;2022-11-15 09:00:00;2022-03-10;VR22;Brabant-Zuidoost;5294;3669
4;2022-11-15 09:00:00;2022-03-11;VR22;Brabant-Zuidoost;3448;2273
4;2022-11-15 09:00:00;2022-03-12;VR22;Brabant-Zuidoost;3026;2059
4;2022-11-15 09:00:00;2022-03-13;VR22;Brabant-Zuidoost;3123;2124
4;2022-11-15 09:00:00;2022-03-14;VR22;Brabant-Zuidoost;3640;2497
4;2022-11-15 09:00:00;2022-03-15;VR22;Brabant-Zuidoost;3029;2033
4;2022-11-15 09:00:00;2022-03-16;VR22;Brabant-Zuidoost;2761;1903
4;2022-11-15 09:00:00;2022-03-17;VR22;Brabant-Zuidoost;2379;1657
4;2022-11-15 09:00:00;2022-03-18;VR22;Brabant-Zuidoost;1963;1367
4;2022-11-15 09:00:00;2022-03-19;VR22;Brabant-Zuidoost;1757;1240
4;2022-11-15 09:00:00;2022-03-20;VR22;Brabant-Zuidoost;1852;1290
4;2022-11-15 09:00:00;2022-03-21;VR22;Brabant-Zuidoost;2226;1492
4;2022-11-15 09:00:00;2022-03-22;VR22;Brabant-Zuidoost;1971;1334
4;2022-11-15 09:00:00;2022-03-23;VR22;Brabant-Zuidoost;1929;1309
4;2022-11-15 09:00:00;2022-03-24;VR22;Brabant-Zuidoost;1625;1078
4;2022-11-15 09:00:00;2022-03-25;VR22;Brabant-Zuidoost;1440;978
4;2022-11-15 09:00:00;2022-03-26;VR22;Brabant-Zuidoost;1249;827
4;2022-11-15 09:00:00;2022-03-27;VR22;Brabant-Zuidoost;1229;827
4;2022-11-15 09:00:00;2022-03-28;VR22;Brabant-Zuidoost;1578;985
4;2022-11-15 09:00:00;2022-03-29;VR22;Brabant-Zuidoost;1402;876
4;2022-11-15 09:00:00;2022-03-30;VR22;Brabant-Zuidoost;1289;817
4;2022-11-15 09:00:00;2022-03-31;VR22;Brabant-Zuidoost;1082;646
4;2022-11-15 09:00:00;2022-04-01;VR22;Brabant-Zuidoost;884;540
4;2022-11-15 09:00:00;2022-04-02;VR22;Brabant-Zuidoost;573;362
4;2022-11-15 09:00:00;2022-04-03;VR22;Brabant-Zuidoost;499;325
4;2022-11-15 09:00:00;2022-04-04;VR22;Brabant-Zuidoost;745;478
4;2022-11-15 09:00:00;2022-04-05;VR22;Brabant-Zuidoost;666;403
4;2022-11-15 09:00:00;2022-04-06;VR22;Brabant-Zuidoost;576;342
4;2022-11-15 09:00:00;2022-04-07;VR22;Brabant-Zuidoost;489;306
4;2022-11-15 09:00:00;2022-04-08;VR22;Brabant-Zuidoost;385;254
4;2022-11-15 09:00:00;2022-04-09;VR22;Brabant-Zuidoost;372;240
4;2022-11-15 09:00:00;2022-04-10;VR22;Brabant-Zuidoost;286;173
4;2022-11-15 09:00:00;2022-04-11;VR22;Brabant-Zuidoost;243;135
4;2022-11-15 09:00:00;2022-04-12;VR22;Brabant-Zuidoost;234;136
4;2022-11-15 09:00:00;2022-04-13;VR22;Brabant-Zuidoost;168;84
4;2022-11-15 09:00:00;2022-04-14;VR22;Brabant-Zuidoost;185;102
4;2022-11-15 09:00:00;2022-04-15;VR22;Brabant-Zuidoost;158;86
4;2022-11-15 09:00:00;2022-04-16;VR22;Brabant-Zuidoost;119;58
4;2022-11-15 09:00:00;2022-04-17;VR22;Brabant-Zuidoost;96;57
4;2022-11-15 09:00:00;2022-04-18;VR22;Brabant-Zuidoost;132;72
4;2022-11-15 09:00:00;2022-04-19;VR22;Brabant-Zuidoost;155;91
4;2022-11-15 09:00:00;2022-04-20;VR22;Brabant-Zuidoost;150;77
4;2022-11-15 09:00:00;2022-04-21;VR22;Brabant-Zuidoost;131;62
4;2022-11-15 09:00:00;2022-04-22;VR22;Brabant-Zuidoost;131;70
4;2022-11-15 09:00:00;2022-04-23;VR22;Brabant-Zuidoost;98;67
4;2022-11-15 09:00:00;2022-04-24;VR22;Brabant-Zuidoost;60;28
4;2022-11-15 09:00:00;2022-04-25;VR22;Brabant-Zuidoost;95;42
4;2022-11-15 09:00:00;2022-04-26;VR22;Brabant-Zuidoost;92;40
4;2022-11-15 09:00:00;2022-04-27;VR22;Brabant-Zuidoost;66;28
4;2022-11-15 09:00:00;2022-04-28;VR22;Brabant-Zuidoost;74;27
4;2022-11-15 09:00:00;2022-04-29;VR22;Brabant-Zuidoost;82;47
4;2022-11-15 09:00:00;2022-04-30;VR22;Brabant-Zuidoost;85;42
4;2022-11-15 09:00:00;2022-05-01;VR22;Brabant-Zuidoost;77;32
4;2022-11-15 09:00:00;2022-05-02;VR22;Brabant-Zuidoost;90;40
4;2022-11-15 09:00:00;2022-05-03;VR22;Brabant-Zuidoost;83;39
4;2022-11-15 09:00:00;2022-05-04;VR22;Brabant-Zuidoost;85;43
4;2022-11-15 09:00:00;2022-05-05;VR22;Brabant-Zuidoost;90;36
4;2022-11-15 09:00:00;2022-05-06;VR22;Brabant-Zuidoost;57;25
4;2022-11-15 09:00:00;2022-05-07;VR22;Brabant-Zuidoost;43;16
4;2022-11-15 09:00:00;2022-05-08;VR22;Brabant-Zuidoost;52;24
4;2022-11-15 09:00:00;2022-05-09;VR22;Brabant-Zuidoost;74;41
4;2022-11-15 09:00:00;2022-05-10;VR22;Brabant-Zuidoost;79;31
4;2022-11-15 09:00:00;2022-05-11;VR22;Brabant-Zuidoost;73;35
4;2022-11-15 09:00:00;2022-05-12;VR22;Brabant-Zuidoost;78;29
4;2022-11-15 09:00:00;2022-05-13;VR22;Brabant-Zuidoost;64;27
4;2022-11-15 09:00:00;2022-05-14;VR22;Brabant-Zuidoost;42;13
4;2022-11-15 09:00:00;2022-05-15;VR22;Brabant-Zuidoost;40;17
4;2022-11-15 09:00:00;2022-05-16;VR22;Brabant-Zuidoost;75;40
4;2022-11-15 09:00:00;2022-05-17;VR22;Brabant-Zuidoost;62;28
4;2022-11-15 09:00:00;2022-05-18;VR22;Brabant-Zuidoost;65;31
4;2022-11-15 09:00:00;2022-05-19;VR22;Brabant-Zuidoost;61;33
4;2022-11-15 09:00:00;2022-05-20;VR22;Brabant-Zuidoost;54;27
4;2022-11-15 09:00:00;2022-05-21;VR22;Brabant-Zuidoost;44;20
4;2022-11-15 09:00:00;2022-05-22;VR22;Brabant-Zuidoost;23;15
4;2022-11-15 09:00:00;2022-05-23;VR22;Brabant-Zuidoost;53;26
4;2022-11-15 09:00:00;2022-05-24;VR22;Brabant-Zuidoost;44;23
